label,id
Nigga Poison,1279
NightPorter,1280
Nihad Hrustanbegovic,1281
Niko B,1282
Nilton Ramalho,1283
Nilze Carvalho,1284
Nive Nielsen & The Deer Children,1285
No Blues,1286
No Man's Land,1287
Noda de Caju,1288
Noel Rosa,1289
Noite Ilustrada,1290
Nokas,1291
Nonato Lima,1292
Noriel Vilela,1293
Novos Baianos,1294
Noção Rasta,1295
Nucho,1296
Nuuk Posse,1297
Nuutit,1298
Nuwance,1299
Ná Ozzetti,1300
Né Jah,1301
Nó Em Pingo D'água,1302
Núbia Lafayette,1303
O Bando De María,1304
O Rappa,1305
O Surto,1306
O Terno,1307
OCC,1308
ORTEUM,1309
Odair Jose,1310
Oficina De Cordas,1311
Ofincina De Cordas,1312
Olga Teresa Machado,1313
Olivan de Acordeon,1314
Olivan do acordeon,1315
Olodum,1316
Olodum Mirim,1317
Onda Vaga,1318
Onkora,1319
Onze:20,1320
Orchestra Super Mazembe,1321
Orelha Negra,1322
Orlandivo,1323
Orlando Dias,1324
Orlando Silva,1325
Orquestra Brasília,1326
Orquestra De Frevo De José Menezes,1327
Orquestra Do Fubá,1328
Orquestra Frevo do Mundo,1329
Orquestra Harmônicas de Curitiba,1330
Orquestra Nelson Ferreira,1331
Orquestra Popular da Bomba do Hemetério,1332
Orquídea,1333
Os 3 do Nordeste,1334
Os Aquamans,1335
Os Clones,1336
Os Feras do Baile,1337
Os Fulano,1338
Os Gonzagas,1339
Os Incríveis,1340
Os Ingênuos,1341
Os Mulheres Negras,1342
Os Mutantes,1343
Os Nonatos,1344
Os Originais Do Samba,1345
Os Paralamas Do Sucesso,1346
Os Primos,1347
Os Travessos,1348
Os Tres Do Nordeste,1349
Oscar Fuentes,1350
Osiris,1351
Osny Silva,1352
Osvaldo Oliveira,1353
Oswaldinho,1354
Oswaldinho do Acordeon,1355
Oswaldo Montenegro,1356
P-Lask,1357
POFO,1358
"Paco Pena, Eduardao Falu",1359
Padre Alfonso Maria Parente,1360
Painel de Controle,1361
Pandeiro do Mestre,1362
Panorama do Choro,1363
Paola Arias,1364
Paola Miranda,1365
Paolo Botti,1366
Papas Da Língua,1367
Papasito,1368
Papaver Cousins,1369
Papillon,1370
Paquera,1371
Passenger Of Life,1372
Pasto Seco,1373
Pat Muchmore,1374
Patrões da Pisadinha,1375
Paul Bellinati & Harvey Wainapel,1376
"Paul Eakins' ""Big Bertha"" Carousel Organ",1377
Paul P,1378
Paula Morelenbaum,1379
Paula Toller,1380
Paulinha,1381
Paulinho Da Viola,1382
Paulinho Leite,1383
Paulinho Mixaria,1384
Paulinho Moska,1385
Paulinho Nogueira,1386
Paulo & Mika,1387
Paulo Bellinati,1388
Paulo Diniz,1389
Paulo Leitão,1390
Paulo Moura,1391
Paulo Moura & Os Batutas,1392
Paulo Moura & Raphael Rabello,1393
Paulo Márcio,1394
Paulo Sérgio,1395
Paulo Sérgio Santos,1396
Paulynho Paixão,1397
Peand-eL,1398
Pedrinho Pegação,1399
Pedro Amorim,1400
Pedro Lima,1401
Pedro Mariano,1402
Pedro Sertanejo,1403
Pedro Simões,1404
Pegada Quente,1405
Peixelétrico,1406
Peninha,1407
Pepe Kalle,1408
Pepe Moreno,1409
Pepeu Gomes,1410
Perigo Publico,1411
Peter Hess,1412
Petrúcio Amorim,1413
Philip Monteiro,1414
Philippe Monteiro,1415
Phoenix Rdc,1416
Pholhas,1417
Piitsukkut,1418
Pile of Priests,1419
Pinto Do Acordeon,1420
Pique Novo,1421
Pisadinha De Luxo,1422
Pitanga em Pé de Amora,1423
Pitín Zalazar,1424
Pixinguinha,1425
Pixote,1426
Pj Taylor,1427
Planet Hemp,1428
Planta E Raiz,1429
Plínio Profeta,1430
Ponderosa Klik,1431
Ponto Br,1432
Ponto De Equilíbrio,1433
Positive Thoughts,1434
Power And Believing,1435
Power Switch Failure,1436
Praso,1437
Predawn Light,1438
Preservation,1439
Primero G,1440
Prisca Dávila,1441
Priscila Senna,1442
Pro'seeds,1443
Processo,1444
ProfJam,1445
Project46,1446
Pródigo,1447
Psydin,1448
Puk 2,1449
Pukuut,1450
Puro L,1451
Puto G,1452
Pyeng Threadgill,1453
Pé de Mulambo,1454
Quantic,1455
Quarteto Em Cy,1456
Quarteto Maogani,1457
Quarteto Novo,1458
Quarteto Roda de Choro,1459
Quatro,1460
Quelli Della Frisa,1461
Quininho De Valente,1462
Quinteto Armorial,1463
Quinteto Contrapunto,1464
Quinteto Violado,1465
Rabo De Lagartixa,1466
Rabo De Saia,1467
Radamés Gnattali,1468
Radiophon,1469
Rafael Rabello,1470
Rahiz,1471
Raimundo Soldado,1472
Raimundos,1473
Rainhas da Farra,1474
Raio da Silibrina,1475
Raiz Do Sana,1476
Raiz de Macauba,1477
Ranniery Gomes,1478
Raphael Rabello,1479
Raphael Rabello & Dino 7 Cordas,1480
Raptuss!,1481
Rare Amber,1482
Rasmus Lyberth,1483
Rasta Chinela,1484
Rastapé,1485
"Rastapé, Baião De Quatro",1486
Ratos De Porão,1487
Raízes Rasta,1488
Ready Neutro,1489
Rebekka Bakken,1490
Reginaldo Rossi,1491
Regula,1492
Rei Helder,1493
Reina Reech,1494
Renata Rosa,1495
Renato Borghetti,1496
Renato Braz,1497
Renato Grinberg,1498
Renato Russo,1499
Renato Teixeira,1500
Renato e Seus Blue Caps,1501
Renno,1502
Rey Guru,1503
Ricardo Tacuchian,1504
Riccardo Estate,1505
Ricky Boy,1506
Ricky Boy Djodje,1507
Rio 65 Trio,1508
Rita De Cássia,1509
Rita Lee,1510
Ritchie,1511
Rob Sonic,1512
Roberta Miranda,1513
Roberta Sá,1514
Roberto Luna,1515
Roberto Menescal,1516
Roberto Muller,1517
Roberto Ribeiro,1518
Roberto Silva,1519
Roberto Villar,1520
Robério e Seus Teclados,1521
Rodriguinho,1522
Roley,1523
Romain Frati,1524
Romim Mahta,1525
Ronaldo Adriano,1526
Ronaldo do Bandolim,1527
Rosa Passos,1528
Rosemary Standley,1529
Rosen & Gomorrha,1530
Rosinha De Valença,1531
Rosinha de Valença & Flavio Farias,1532
Roxana Carabajal,1533
Royal Mafia,1534
Royalistic,1535
Royalistick,1536
Ruas,1537
Rufus T. Firefly,1538
SP & Wilson,1539
Sa & Guarabyra,1540
Safari Sound,1541
Safari Sound Band,1542
Safari Sounds Band,1543
Sagas,1544
Saia Rodada,1545
Saint Legion,1546
Saisse e os Bois,1547
Salvação,1548
Sam Thacker,1549
Sam The Kid,1550
Sam The Kid & Daddy-O-Pop,1551
Samba de Coco Raizes de Arcoverde,1552
Sambalanço Trio,1553
Sambo Rouge,1554
Samprazer,1555
Samyra Show,1556
Sandocan,1557
Sandra De Sá,1558
Sandro Becker,1559
Sandro Lucio,1560
Sandy Paton,1561
Sanryse,1562
"Santanna ""O Cantador""",1563
Santero y Los Muchachos,1564
Sarcasmo,1565
Sarcófago,1566
Sauti Sol,1567
Sc Pires,1568
Scottish German Jazz Collective,1569
Scracho,1570
Seashell Radio,1571
Seba z Tian,1572
Sebastiao Do Rojao,1573
Sebastiao Tapajós,1574
Secos & Molhados,1575
Seeburg L Nickelodeon,1576
Sensei D.,1577
Sensimilla Dub,1578
Sentinela,1579
Serapicos,1580
Serelepe,1581
Serengeti,1582
Sergent Garcia,1583
Serial Funkers,1584
Setfire,1585
Seu Cuca,1586
Seven Year Existence,1587
Severino Araujo et son orchestre,1588
Severino Araújo & His Orchestra,1589
Shadow Of Good,1590
Shakespeare's Lawyer,1591
Sherwood Ball,1592
Shingaii,1593
Shotgun Six,1594
Shotgun21,1595
Show No Love,1596
ShrapKnel,1597
Shunyata,1598
Siba,1599
Signs In The Sky,1600
Siissisoq,1601
Silab & Jay Fella,1602
Silence 4,1603
Silent Empire,1604
Silvanno Salles,1605
Silvestre Gomes,1606
Silvio Caldas,1607
Silvério Pessoa,1608
Simba Wanyika,1609
Simon Lynge,1610
Simone,1611
Simple Mood,1612
Sincere Winds,1613
Sine Calmon,1614
Sinister,1615
Sins Of Sound,1616
Sir Scratch,1617
Sirano,1618
Sirano & Sirino,1619
Sislop,1620
Sivuca,1621
Skank,1622
Slow J,1623
Small Time Giants,1624
Smith's Cloud,1625
Sneako,1626
SnipeZ,1627
Soaren,1628
Solange Almeida,1629
Sole,1630
Solid Machine,1631
Solteirões do Forró,1632
Sons of Taiga,1633
Sorriso Maroto,1634
Soró Silva,1635
Soul Krioulo,1636
Speak The King's,1637
Speedy Loc,1638
Spok Frevo Orquestra,1639
Spring Taste,1640
Stone Of Life,1641
Studmuffin,1642
Suco de Pimenta,1643
Sume,1644
Summer Osborne,1645
Super Shor,1646
Surra,1647
Suzanna Lubrano,1648
Swing & Cia,1649
Swing & Simpatia,1650
Swing De Palha,1651
Swing Do Forró,1652
Sylvia Telles,1653
Synesthetic,1654
Synsonic,1655
Sérgio Ricardo,1656
Sérgio Sampaio,1657
Søren Huss,1658
TFDI,1659
TNT.Musik,1660
Taatsi,1661
Tacit,1662
Tahar,1663
Taiguara,1664
Tal M. Klein Presents The Disco Builders,1665
Tamas Christman,1666
Tamba Trio,1667
Tamrah Aeryn,1668
Tara Hugo,1669
Tara Perdida,1670
Targino Gondim,1671
Tarrak,1672
Tatua,1673
Taty Girl,1674
Tayara Andreza,1675
Taylor Berrett,1676
Tayrone Cigano,1677
Tea & Sympathy,1678
Tea Leaf Green,1679
Teco Cardoso,1680
Teitur,1681
Tekilla,1682
Tekilla & Kulpado,1683
Temenik Electric,1684
Teresa Cristina,1685
Terrorismo Sonico,1686
Tetê Espíndola,1687
Thais Nogueira,1688
The Ardvark Felon,1689
The Blue Hotel,1690
The Budwiggers,1691
The Clementines,1692
The Danny Giles Band,1693
The Dignitaries,1694
The Embla,1695
The Eskimos,1696
The Fevers,1697
The Flamingos Bite,1698
The Koreatown Oddity,1699
The Logan Kraft Band,1700
The Mears Brothers,1701
The Moshketeers,1702
The National Trust,1703
The Original Beverly Hillbillies,1704
The Party,1705
The Roger Girke Band,1706
The Saturday Morning Canasta Club,1707
The Vig,1708
The1921a,1709
Them Mushrooms,1710
Thiago Jhonathan (TJ),1711
Thomas Preston,1712
Thre4t,1713
Three Girl Rhumba,1714
Three Sheets,1715
Thullio Milionário,1716
Ti.po.ta,1717
Tihuana,1718
Tilhon,1719
Tim Rescala,1720
Timbalada,1721
Tina Dickow,1722
Tio Barnabé,1723
Tito B,1724
Tito Loc,1725
Tmar,1726
To Fly,1727
Toca do Vale,1728
Todos Tus Muertos,1729
Tok Tok Tok,1730
Tom,1731
Tom Zé,1732
Tomb Zero,1733
Ton Oliveira,1734
Toninho Carrasqueira,1735
Toninho Ferragutti,1736
Toninho Horta,1737
Tonino Carotone,1738
Tony Guerra,1739
Toquinho,1740
Torture Squad,1741
Trailer Park Ninjas,1742
Tranquilo,1743
Trator BR,1744
Tribalistas,1745
Tribo De Jah,1746
Tribruto,1747
Trio Alvorada,1748
Trio Caeté,1749
Trio Chapahall's,1750
Trio Curupira,1751
Trio Dona Zefa,1752
Trio Forrozão,1753
Trio Irakitan,1754
Trio Macaíba,1755
Trio Madeira Brasil,1756
Trio Maracá,1757
Trio Mocoto,1758
Trio Mossoro,1759
Trio Nordestino,1760
Trio Opus 12,1761
Trio Potiguá,1762
Trio Pé De Serra,1763
Trio Sabiá,1764
Trio Sucupira,1765
Trio Sudestino,1766
Trio Virgulino,1767
Trio Xamego,1768
Tropfenecho,1769
Tuatha de Danann,1770
Tulipa Ruiz,1771
Tumaat,1772
Turma do Bom Balanço,1773
Turma do Forró,1774
Turma do Pagode,1775
Twenty Fingers,1776
Twism,1777
Tó Semedo,1778
U-Melt,1779
U.N.I.T.,1780
Unleashed,1781
Uyarakq,1782
VELHA GUARDA DA PORTELA,1783
Vado Más Ki Ás,1784
Valas,1785
Vale Cuatro,1786
Valete,1787
Vander Lee,1788
Vanessa Da Mata,1789
Vanguart,1790
Vania Silva,1791
Vanusa,1792
Vavá Machado & Marcolino,1793
Vavá Machado e Zé de Almeida,1794
Velho,1795
Verônica Sabino,1796
Vicente Nery,1797
Victor Meira,1798
Vida Blue,1799
Vide Geiger,1800
Vik,1801
Vilão,1802
Vinicius Terra,1803
Vinyl Soup,1804
Vinícius de Moraes,1805
Virgilio,1806
Virgul,1807
Vital Remains,1808
Vitinho,1809
Vitor Araújo,1810
Vrz,1811
Vítor Fernandes,1812
Waldick Soriano,1813
Waldik Soriano,1814
Waldir Azevedo,1815
Waldonys,1816
Walkyria Santos,1817
Wallas Arrais,1818
Waltel Branco,1819
Walter Alfaiate,1820
Walter De Afogados,1821
Walter Franco,1822
Wanderley Andrade,1823
Wando,1824
Washington Brasileiro,1825
Wasted Potential,1826
Wet Bed Gang,1827
Wilson Das Neves,1828
Wilson Simonal,1829
Women Without Purses,1830
Woodwise,1831
X-It,1832
XEG,1833
Xamego de Menina,1834
Xangai,1835
Xaxado Novo,1836
Xeg & Gino,1837
Xibata feat. Toga,1838
Xizini,1839
YUZI,1840
Yamandu Costa & Guto Wirtti,1841
Yamandú Costa,1842
Yamina,1843
Yantz,1844
Yara Tchê e Alessandro,1845
Yari Ciani,1846
Yasmine Carvalho,1847
Yatu,1848
Yellow G,1849
Yola Semedo,1850
Youn Sun Nah,1851
Yvonne Chaka Chaka,1852
Zabé da Loca,1853
Zach Balch,1854
Zack Adams,1855
Zaíra,1856
Zeca Baleiro,1857
Zeca Bota Bom,1858
Zeca Bota Bom e Elson Vaqueiro,1859
Zeca Pagodinho,1860
Zenilton,1861
Zezinho Barros,1862
Zezo,1863
Zim,1864
Zimbo Trio,1865
Zinho E Banda Girassol,1866
Ziqo,1867
Zito Borborema,1868
Zizi Possi,1869
Zolarium,1870
Zona 5,1871
Zoufris Maracas,1872
Zé Américo Do Campo Do Brito,1873
Zé Calixto,1874
Zé Cantor,1875
Zé Da Velha & Silvério Pontes,1876
Zé Espanhol,1877
Zé Gonzaga,1878
Zé Keti,1879
Zé Lezin,1880
Zé Paulo Becker,1881
Zé Ramalho,1882
Zé Vaqueiro Estilizado,1883
Zé de Elias,1884
Zélia Duncan,1885
a clerestory,1886
drumfish,1887
iamsleepless,1888
koner,1889
models for the radio,1890
montefuji,1891
pixingiuinha,1892
vidro/pele,1893
vig,1894
Àlex Torío,1895
Água de Cheiro,1896
Água de Moringa,1897
Ângela Polícia,1898
Îva,1899
Ó Do Forró,1900
Виталий Кись,1901
